"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"024004","Altavilla Vicentina","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",5971,"p","dato provvisorio"
"024004","Altavilla Vicentina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",12021,"p","dato provvisorio"
"109001","Altidona","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1789,"p","dato provvisorio"
"109001","Altidona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3501,"p","dato provvisorio"
"078008","Altilia","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",371,"p","dato provvisorio"
"078008","Altilia","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",325,"p","dato provvisorio"
"069001","Altino","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1548,"p","dato provvisorio"
"069001","Altino","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1616,"p","dato provvisorio"
"069001","Altino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3164,"p","dato provvisorio"
"024005","Altissimo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1152,"p","dato provvisorio"
"024005","Altissimo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2224,"p","dato provvisorio"
"026001","Altivole","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3453,"p","dato provvisorio"
"026001","Altivole","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3522,"p","dato provvisorio"
"026001","Altivole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",6975,"p","dato provvisorio"
"004005","Alto","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",65,"p","dato provvisorio"
"004005","Alto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",130,"p","dato provvisorio"
"082005","Altofonte","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",4952,"p","dato provvisorio"
"082005","Altofonte","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",5175,"p","dato provvisorio"
"078009","Altomonte","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2155,"p","dato provvisorio"
"078009","Altomonte","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2220,"p","dato provvisorio"
"078009","Altomonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4375,"p","dato provvisorio"
"046001","Altopascio","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",7624,"p","dato provvisorio"
"046001","Altopascio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",15532,"p","dato provvisorio"
"055003","Alviano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",686,"p","dato provvisorio"
"055003","Alviano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",752,"p","dato provvisorio"
"055003","Alviano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1438,"p","dato provvisorio"
"061003","Alvignano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2415,"p","dato provvisorio"
"061003","Alvignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4726,"p","dato provvisorio"
"060004","Alvito","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1312,"p","dato provvisorio"
"060004","Alvito","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1334,"p","dato provvisorio"
"016008","Alzano Lombardo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",6664,"p","dato provvisorio"
"016008","Alzano Lombardo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",6991,"p","dato provvisorio"
"016008","Alzano Lombardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",13655,"p","dato provvisorio"
"006008","Alzano Scrivia","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",180,"p","dato provvisorio"
"006008","Alzano Scrivia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",350,"p","dato provvisorio"
"013007","Alzate Brianza","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2471,"p","dato provvisorio"
"013007","Alzate Brianza","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2482,"p","dato provvisorio"
"013007","Alzate Brianza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4953,"p","dato provvisorio"
"065006","Amalfi","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2609,"p","dato provvisorio"
"065006","Amalfi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",5025,"p","dato provvisorio"
"109002","Amandola","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1714,"p","dato provvisorio"
"109002","Amandola","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1799,"p","dato provvisorio"
"109002","Amandola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3513,"p","dato provvisorio"
"078010","Amantea","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",6869,"p","dato provvisorio"
"078010","Amantea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",14082,"p","dato provvisorio"
"030002","Amaro","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",417,"p","dato provvisorio"
"030002","Amaro","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",437,"p","dato provvisorio"
"030002","Amaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",854,"p","dato provvisorio"
"079003","Amaroni","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",876,"p","dato provvisorio"
"079003","Amaroni","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",917,"p","dato provvisorio"
"079003","Amaroni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1793,"p","dato provvisorio"
"060005","Amaseno","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2157,"p","dato provvisorio"
"060005","Amaseno","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2156,"p","dato provvisorio"
"060005","Amaseno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4313,"p","dato provvisorio"
"079004","Amato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",394,"p","dato provvisorio"
"079004","Amato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",422,"p","dato provvisorio"
"079004","Amato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",816,"p","dato provvisorio"
"057002","Amatrice","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1320,"p","dato provvisorio"
"057002","Amatrice","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1164,"p","dato provvisorio"
"057002","Amatrice","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2484,"p","dato provvisorio"
"016009","Ambivere","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1221,"p","dato provvisorio"
"016009","Ambivere","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1149,"p","dato provvisorio"
"016009","Ambivere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2370,"p","dato provvisorio"
"011001","Ameglia","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2095,"p","dato provvisorio"
"011001","Ameglia","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2221,"p","dato provvisorio"
"011001","Ameglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4316,"p","dato provvisorio"
"055004","Amelia","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",5771,"p","dato provvisorio"
"055004","Amelia","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",6048,"p","dato provvisorio"
"055004","Amelia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",11819,"p","dato provvisorio"
"078011","Amendolara","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1457,"p","dato provvisorio"
"078011","Amendolara","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1426,"p","dato provvisorio"
"078011","Amendolara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2883,"p","dato provvisorio"
"003002","Ameno","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",516,"p","dato provvisorio"
"003002","Ameno","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",437,"p","dato provvisorio"
"003002","Ameno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",953,"p","dato provvisorio"
"062002","Amorosi","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1334,"p","dato provvisorio"
"062002","Amorosi","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1393,"p","dato provvisorio"
"062002","Amorosi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2727,"p","dato provvisorio"
"030003","Ampezzo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",494,"p","dato provvisorio"
"030003","Ampezzo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",477,"p","dato provvisorio"
"030003","Ampezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",971,"p","dato provvisorio"
"063004","Anacapri","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3443,"p","dato provvisorio"
"063004","Anacapri","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3575,"p","dato provvisorio"
"063004","Anacapri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",7018,"p","dato provvisorio"
"060006","Anagni","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",10460,"p","dato provvisorio"
"060006","Anagni","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",10789,"p","dato provvisorio"
"060006","Anagni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",21249,"p","dato provvisorio"
"067002","Ancarano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",928,"p","dato provvisorio"
"067002","Ancarano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",956,"p","dato provvisorio"
"067002","Ancarano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1884,"p","dato provvisorio"
"079005","Andali","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",339,"p","dato provvisorio"
"079005","Andali","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",352,"p","dato provvisorio"
"079005","Andali","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",691,"p","dato provvisorio"
"022005","Andalo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",551,"p","dato provvisorio"
"022005","Andalo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",548,"p","dato provvisorio"
"022005","Andalo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1099,"p","dato provvisorio"
"014003","Andalo Valtellino","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",281,"p","dato provvisorio"
"014003","Andalo Valtellino","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",282,"p","dato provvisorio"
"014003","Andalo Valtellino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",563,"p","dato provvisorio"
"001009","Andezeno","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",997,"p","dato provvisorio"
"001009","Andezeno","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1016,"p","dato provvisorio"
"001009","Andezeno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2013,"p","dato provvisorio"
"009006","Andora","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3602,"p","dato provvisorio"
"009006","Andora","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3898,"p","dato provvisorio"
"009006","Andora","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",7500,"p","dato provvisorio"
"096002","Andorno Micca","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1531,"p","dato provvisorio"
"096002","Andorno Micca","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1644,"p","dato provvisorio"
"096002","Andorno Micca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3175,"p","dato provvisorio"
"075005","Andrano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2329,"p","dato provvisorio"
"075005","Andrano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2462,"p","dato provvisorio"
